antecedent,consequent,confidence
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Application order_1'}),0.6393323657474601
"frozenset({""Father's occupation_10""})",frozenset({'Age group_18-22'}),0.6388888888888888
frozenset({'Application order_3'}),frozenset({'Scholarship holder_0'}),0.6388888888888888
frozenset({'Application mode_43'}),frozenset({'Displaced_0'}),0.6385135135135135
"frozenset({""Mother's occupation_4""})",frozenset({'Application order_1'}),0.6381578947368421
"frozenset({""Mother's occupation_4""})",frozenset({'Gender_0.0'}),0.6381578947368421
frozenset({'Marital status_2'}),frozenset({'Previous qualification_1'}),0.6368715083798883
frozenset({'Course_9500'}),frozenset({'Scholarship holder_0'}),0.6352288488210819
frozenset({'Target_Graduate'}),frozenset({'Application order_1'}),0.6348287506029908
"frozenset({""Father's qualification_19""})",frozenset({'Application order_1'}),0.6345733041575492
frozenset({'Course_171'}),frozenset({'Application mode_1'}),0.6345177664974619
"frozenset({""Mother's qualification_1""})",frozenset({'Application order_1'}),0.6334340382678751
frozenset({'Course_9070'}),frozenset({'Application order_1'}),0.6333333333333333
"frozenset({""Father's occupation_2""})","frozenset({""Father's qualification_3""})",0.6329787234042553
frozenset({'Previous qualification_1'}),frozenset({'Application order_1'}),0.6320022981901753
frozenset({'Daytime/evening attendance_0'}),frozenset({'Gender_0.0'}),0.6318082788671024
"frozenset({""Father's occupation_5""})",frozenset({'Application order_1'}),0.6316872427983539
"frozenset({""Mother's occupation_3""})",frozenset({'Gender_0.0'}),0.6299694189602446
frozenset({'Scholarship holder_0'}),frozenset({'Age group_18-22'}),0.6283242550464595
frozenset({'Course_9853'}),frozenset({'Application order_1'}),0.6277777777777778
"frozenset({""Mother's occupation_7""})",frozenset({'Scholarship holder_0'}),0.6264591439688716
frozenset({'Application mode_44'}),frozenset({'Unemployment rate bins_10-15%'}),0.6262626262626263
"frozenset({""Father's occupation_7""})",frozenset({'Scholarship holder_0'}),0.6253968253968254
"frozenset({""Father's occupation_3""})",frozenset({'Gender_0.0'}),0.625
"frozenset({""Father's qualification_1""})",frozenset({'Application order_1'}),0.6221692491060786
frozenset({'Course_9254'}),frozenset({'Application order_1'}),0.6218487394957983
frozenset({'Age group_23-27'}),frozenset({'Displaced_0'}),0.621676891615542
frozenset({'Application mode_1'}),frozenset({'Target_Graduate'}),0.6207759699624531
frozenset({'Target_Graduate'}),frozenset({'Scholarship holder_0'}),0.6198745779064159
frozenset({'Course_9085'}),frozenset({'Displaced_1'}),0.6193548387096774
"frozenset({""Father's occupation_3""})",frozenset({'Displaced_1'}),0.6193181818181818
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Age group_18-22'}),0.6189821182943603
"frozenset({""Mother's occupation_9""})",frozenset({'Age group_18-22'}),0.6171927468099395
frozenset({'Debtor_1'}),frozenset({'Target_Dropout'}),0.6163793103448276
frozenset({'Target_Enrolled'}),frozenset({'Gender_0.0'}),0.6152815013404825
"frozenset({""Mother's occupation_7""})",frozenset({'Application order_1'}),0.6147859922178989
frozenset({'Unemployment rate bins_5-10%'}),frozenset({'Displaced_1'}),0.6132075471698113
"frozenset({""Mother's occupation_5""})",frozenset({'Application order_1'}),0.6130346232179226
frozenset({'Scholarship holder_1'}),frozenset({'Displaced_1'}),0.6127783155856728
"frozenset({""Father's qualification_1""})",frozenset({'Gender_0.0'}),0.6126340882002383
"frozenset({""Father's occupation_3""})",frozenset({'Application order_1'}),0.6107954545454546
frozenset({'Application order_1'}),frozenset({'Gender_0.0'}),0.610426206410708
frozenset({'Age group_28-35'}),frozenset({'Daytime/evening attendance_1'}),0.6100861008610086
frozenset({'Scholarship holder_1'}),frozenset({'Application order_1'}),0.6098741529525653
"frozenset({""Mother's qualification_1""})",frozenset({'Gender_0.0'}),0.608257804632427
frozenset({'Course_9238'}),frozenset({'Scholarship holder_0'}),0.6071428571428571
"frozenset({""Father's occupation_7""})",frozenset({'Application order_1'}),0.6063492063492063
"frozenset({""Father's occupation_7""})",frozenset({'Displaced_1'}),0.6063492063492063
frozenset({'Age group_28-35'}),frozenset({'Previous qualification_1'}),0.6051660516605166
frozenset({'Course_9254'}),frozenset({'Displaced_1'}),0.6050420168067226
"frozenset({""Mother's qualification_3""})",frozenset({'Gender_0.0'}),0.6049382716049383
"frozenset({""Mother's qualification_19""})",frozenset({'Displaced_1'}),0.6041896361631753
"frozenset({""Mother's occupation_3""})",frozenset({'Unemployment rate bins_10-15%'}),0.6024464831804281
"frozenset({""Mother's occupation_2""})",frozenset({'Gender_0.0'}),0.6013513513513513
frozenset({'Course_9254'}),frozenset({'Gender_0.0'}),0.6008403361344538
frozenset({'Target_Graduate'}),frozenset({'Displaced_1'}),0.6000964785335263
frozenset({'Scholarship holder_0'}),frozenset({'Gender_0.0'}),0.5988465235501442
frozenset({'Marital status_1'}),frozenset({'Displaced_1'}),0.5978792822185971
frozenset({'Course_9773'}),frozenset({'Target_Graduate'}),0.597444089456869
"frozenset({""Mother's qualification_38""})",frozenset({'Displaced_1'}),0.5965909090909091
frozenset({'Course_9070'}),frozenset({'Target_Graduate'}),0.5952380952380952
"frozenset({""Father's qualification_38""})",frozenset({'Displaced_1'}),0.5951293759512938
frozenset({'Gender_0.0'}),frozenset({'Displaced_1'}),0.5939597315436241
"frozenset({""Father's qualification_1""})",frozenset({'Displaced_1'}),0.5935637663885578
"frozenset({""Mother's qualification_38""})",frozenset({'Target_Graduate'}),0.5928030303030303
frozenset({'Marital status_2'}),"frozenset({""Mother's qualification_37""})",0.5921787709497207
frozenset({'Daytime/evening attendance_1'}),frozenset({'Displaced_1'}),0.5918809201623816
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Displaced_0'}),0.5900962861072903
frozenset({'Previous qualification_1'}),frozenset({'Displaced_1'}),0.5897730537201954
frozenset({'Course_9119'}),frozenset({'Age group_18-22'}),0.5897435897435898
frozenset({'Tuition fees up to date_0'}),frozenset({'Displaced_0'}),0.5887096774193549
"frozenset({""Father's occupation_8""})",frozenset({'Displaced_1'}),0.5874125874125874
"frozenset({""Father's occupation_10""})",frozenset({'Gender_0.0'}),0.5873015873015873
frozenset({'Course_9070'}),frozenset({'Gender_0.0'}),0.5857142857142857
frozenset({'Marital status_2'}),frozenset({'Gender_0.0'}),0.5837988826815642
frozenset({'Previous qualification_39'}),frozenset({'Unemployment rate bins_10-15%'}),0.5833333333333334
"frozenset({""Father's qualification_38""})",frozenset({'Target_Graduate'}),0.5829528158295282
"frozenset({""Mother's qualification_3""})",frozenset({'Displaced_1'}),0.582716049382716
frozenset({'Gender_1.0'}),frozenset({'Age group_18-22'}),0.5826936496859735
frozenset({'Age group_18-22'}),frozenset({'Target_Graduate'}),0.582398316970547
frozenset({'Debtor_1'}),frozenset({'Gender_0.0'}),0.5818965517241379
frozenset({'Application order_1'}),frozenset({'Displaced_0'}),0.5818950334624868
"frozenset({""Father's qualification_37""})","frozenset({""Mother's qualification_37""})",0.5807017543859649
"frozenset({""Mother's occupation_5""})",frozenset({'Displaced_1'}),0.5804480651731161
"frozenset({""Mother's qualification_37""})",frozenset({'Displaced_0'}),0.580168776371308
"frozenset({""Father's occupation_4""})",frozenset({'Gender_0.0'}),0.580110497237569
frozenset({'Displaced_0'}),frozenset({'Gender_0.0'}),0.5792553191489361
frozenset({'Course_9991'}),frozenset({'Application mode_39'}),0.5787401574803149
frozenset({'Gender_0.0'}),frozenset({'Target_Graduate'}),0.5786726323639075
frozenset({'Application mode_1'}),frozenset({'Application order_1'}),0.5782227784730913
"frozenset({""Mother's qualification_1""})",frozenset({'Displaced_1'}),0.5780463242698892
frozenset({'Application order_1'}),frozenset({'Age group_18-22'}),0.5766114829165199
frozenset({'Course_8014'}),frozenset({'Target_Graduate'}),0.5756097560975609
frozenset({'Unemployment rate bins_15%+'}),frozenset({'Gender_0.0'}),0.5749656121045392
"frozenset({""Mother's occupation_3""})",frozenset({'Displaced_1'}),0.5749235474006116
frozenset({'Age group_18-22'}),frozenset({'Application order_1'}),0.5739831697054698
"frozenset({""Father's qualification_19""})",frozenset({'Displaced_1'}),0.5733041575492341
frozenset({'Debtor_1'}),frozenset({'Displaced_0'}),0.5732758620689655
frozenset({'Application order_3'}),frozenset({'Application mode_1'}),0.5729166666666666
frozenset({'Course_9500'}),frozenset({'Unemployment rate bins_10-15%'}),0.5728155339805825
frozenset({'Course_9773'}),frozenset({'Application mode_1'}),0.5718849840255591
"frozenset({""Father's qualification_3""})",frozenset({'Gender_0.0'}),0.5714285714285714
"frozenset({""Father's occupation_6""})",frozenset({'Age group_18-22'}),0.5714285714285714
frozenset({'Application mode_43'}),frozenset({'Gender_0.0'}),0.5709459459459459
"frozenset({""Father's occupation_5""})",frozenset({'Displaced_1'}),0.5699588477366255
frozenset({'Application mode_39'}),frozenset({'Marital status_1'}),0.5672043010752689
frozenset({'Course_9147'}),frozenset({'Gender_0.0'}),0.5661971830985916
frozenset({'Tuition fees up to date_1'}),frozenset({'Displaced_1'}),0.565882996172772
"frozenset({""Father's qualification_3""})",frozenset({'Displaced_1'}),0.5639097744360902
"frozenset({""Mother's occupation_4""})",frozenset({'Displaced_1'}),0.5631578947368421
frozenset({'Course_9991'}),frozenset({'Marital status_1'}),0.562992125984252
frozenset({'Debtor_0'}),frozenset({'Displaced_1'}),0.5626016260162602
frozenset({'Application order_3'}),frozenset({'Target_Graduate'}),0.5625
frozenset({'Marital status_2'}),frozenset({'Daytime/evening attendance_1'}),0.5614525139664804
"frozenset({""Mother's occupation_2""})",frozenset({'Displaced_1'}),0.5608108108108109
"frozenset({""Father's qualification_3""})",frozenset({'Unemployment rate bins_10-15%'}),0.5601503759398496
frozenset({'Tuition fees up to date_1'}),frozenset({'Target_Graduate'}),0.5590486604702023
frozenset({'Daytime/evening attendance_0'}),frozenset({'Marital status_1'}),0.5577342047930284
frozenset({'Daytime/evening attendance_0'}),frozenset({'Application mode_39'}),0.5577342047930284
frozenset({'Application order_2'}),frozenset({'Target_Graduate'}),0.5577299412915852
frozenset({'Course_9119'}),frozenset({'Target_Dropout'}),0.5576923076923077
frozenset({'Scholarship holder_1'}),frozenset({'Unemployment rate bins_10-15%'}),0.5566311713455954
"frozenset({""Mother's occupation_7""})","frozenset({""Father's occupation_7""})",0.556420233463035
frozenset({'Course_9003'}),frozenset({'Unemployment rate bins_15%+'}),0.5555555555555556
"frozenset({""Father's occupation_7""})",frozenset({'Target_Graduate'}),0.5555555555555556
"frozenset({""Father's occupation_9""})",frozenset({'Displaced_1'}),0.554858934169279
"frozenset({""Mother's occupation_4""})","frozenset({""Mother's qualification_1""})",0.5539473684210526
frozenset({'Daytime/evening attendance_0'}),frozenset({'Course_9991'}),0.5533769063180828
"frozenset({""Father's occupation_8""})",frozenset({'Unemployment rate bins_10-15%'}),0.5524475524475524
frozenset({'Application mode_39'}),frozenset({'Target_Dropout'}),0.5524193548387096
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Displaced_1'}),0.5519765739385066
frozenset({'Course_8014'}),frozenset({'Marital status_1'}),0.551219512195122
frozenset({'Course_9991'}),"frozenset({""Father's qualification_37""})",0.5511811023622047
frozenset({'Age group_28-35'}),frozenset({'Target_Dropout'}),0.5510455104551045
"frozenset({""Mother's qualification_19""})",frozenset({'Unemployment rate bins_10-15%'}),0.5501653803748622
"frozenset({""Father's qualification_37""})","frozenset({""Mother's occupation_9""})",0.55
"frozenset({""Father's occupation_6""})",frozenset({'Displaced_0'}),0.5491071428571429
frozenset({'Nacionality_1.0'}),frozenset({'Displaced_1'}),0.5488418932527693
frozenset({'International_0'}),frozenset({'Displaced_1'}),0.5480840543881335
frozenset({'Displaced_1'}),frozenset({'Target_Graduate'}),0.5470536499560247
frozenset({'Educational special needs_0'}),frozenset({'Displaced_1'}),0.5468711955198442
"frozenset({""Father's qualification_19""})",frozenset({'Target_Graduate'}),0.5448577680525164
frozenset({'Course_9238'}),frozenset({'Displaced_1'}),0.5446428571428571
frozenset({'Tuition fees up to date_0'}),frozenset({'Debtor_0'}),0.5443548387096774
frozenset({'Course_171'}),frozenset({'Gender_1.0'}),0.5431472081218274
"frozenset({""Father's occupation_3""})",frozenset({'Unemployment rate bins_10-15%'}),0.5426136363636364
frozenset({'Course_9500'}),frozenset({'Application mode_1'}),0.5409153952843273
"frozenset({""Father's occupation_9""})",frozenset({'Unemployment rate bins_10-15%'}),0.5402298850574713
frozenset({'Course_9991'}),"frozenset({""Mother's qualification_37""})",0.5393700787401575
frozenset({'Marital status_2'}),"frozenset({""Father's qualification_37""})",0.5391061452513967
frozenset({'Target_Enrolled'}),frozenset({'Displaced_1'}),0.5388739946380697
frozenset({'Course_9670'}),frozenset({'Gender_0.0'}),0.5384615384615384
frozenset({'Gender_1.0'}),frozenset({'Displaced_0'}),0.5380321004884857
"frozenset({""Mother's occupation_7""})",frozenset({'Target_Graduate'}),0.5369649805447471
"frozenset({""Father's occupation_3""})",frozenset({'Target_Graduate'}),0.5369318181818182
"frozenset({""Father's qualification_1""})",frozenset({'Unemployment rate bins_10-15%'}),0.5363528009535161
frozenset({'Debtor_0'}),frozenset({'Target_Graduate'}),0.5357723577235772
frozenset({'Age group_28-35'}),"frozenset({""Mother's qualification_37""})",0.5350553505535055
"frozenset({""Father's occupation_8""})",frozenset({'Target_Graduate'}),0.534965034965035
"frozenset({""Mother's occupation_5""})",frozenset({'Unemployment rate bins_10-15%'}),0.5336048879837068
frozenset({'Age group_18-22'}),frozenset({'Application mode_1'}),0.532608695652174
"frozenset({""Mother's qualification_19""})",frozenset({'Target_Graduate'}),0.5325248070562293
frozenset({'Course_8014'}),frozenset({'Application mode_39'}),0.5317073170731708
frozenset({'Age group_28-35'}),frozenset({'Gender_0.0'}),0.5313653136531366
"frozenset({""Mother's qualification_3""})",frozenset({'Unemployment rate bins_10-15%'}),0.5308641975308642
frozenset({'Target_Dropout'}),frozenset({'Displaced_0'}),0.5295880149812734
frozenset({'Application mode_17'}),frozenset({'Target_Graduate'}),0.5293398533007335
"frozenset({""Mother's occupation_5""})",frozenset({'Target_Graduate'}),0.5274949083503055
"frozenset({""Mother's occupation_9""})",frozenset({'Displaced_1'}),0.5265278710543989
frozenset({'Scholarship holder_0'}),frozenset({'Displaced_1'}),0.5257930150592759
"frozenset({""Mother's qualification_1""})",frozenset({'Target_Graduate'}),0.525679758308157
"frozenset({""Father's occupation_9""})",frozenset({'Target_Graduate'}),0.5256008359456635
"frozenset({""Father's qualification_37""})",frozenset({'Displaced_0'}),0.525438596491228
frozenset({'Unemployment rate bins_10-15%'}),frozenset({'Target_Graduate'}),0.52464616886286
"frozenset({""Father's qualification_37""})",frozenset({'Age group_18-22'}),0.5245614035087719
frozenset({'Previous qualification_39'}),frozenset({'Displaced_0'}),0.5245098039215687
"frozenset({""Mother's qualification_1""})",frozenset({'Unemployment rate bins_10-15%'}),0.5236656596173213
frozenset({'Course_9085'}),frozenset({'Unemployment rate bins_10-15%'}),0.5225806451612903
"frozenset({""Mother's occupation_9""})",frozenset({'Target_Graduate'}),0.5224983210208194
frozenset({'Previous qualification_1'}),frozenset({'Target_Graduate'}),0.5222637173226085
frozenset({'Displaced_1'}),frozenset({'Application order_1'}),0.5219876868953386
"frozenset({""Father's occupation_2""})",frozenset({'Gender_0.0'}),0.5212765957446809
frozenset({'Application mode_44'}),frozenset({'Displaced_0'}),0.5202020202020202
frozenset({'Age group_23-27'}),frozenset({'Gender_0.0'}),0.5194274028629857
frozenset({'Target_Graduate'}),frozenset({'Unemployment rate bins_10-15%'}),0.518572117703811
"frozenset({""Father's qualification_19""})",frozenset({'Unemployment rate bins_10-15%'}),0.5164113785557987
"frozenset({""Father's occupation_10""})",frozenset({'Displaced_0'}),0.5158730158730159
frozenset({'Course_9991'}),"frozenset({""Mother's occupation_9""})",0.515748031496063
frozenset({'Gender_0.0'}),frozenset({'Unemployment rate bins_10-15%'}),0.5152870991797166
frozenset({'Marital status_1'}),frozenset({'Target_Graduate'}),0.5138662316476346
frozenset({'Age group_18-22'}),frozenset({'Unemployment rate bins_10-15%'}),0.5133239831697055
"frozenset({""Father's qualification_38""})",frozenset({'Unemployment rate bins_10-15%'}),0.512937595129376
frozenset({'Debtor_1'}),frozenset({'Tuition fees up to date_1'}),0.5129310344827587
frozenset({'Debtor_1'}),frozenset({'Age group_18-22'}),0.5129310344827587
frozenset({'Scholarship holder_1'}),frozenset({'Application mode_1'}),0.5121006776379478
"frozenset({""Mother's occupation_4""})",frozenset({'Target_Graduate'}),0.5118421052631579
frozenset({'Age group_28-35'}),"frozenset({""Father's qualification_37""})",0.5116851168511685
frozenset({'Course_9670'}),frozenset({'Displaced_1'}),0.5115384615384615
"frozenset({""Mother's occupation_3""})",frozenset({'Target_Graduate'}),0.5107033639143731
"frozenset({""Father's occupation_2""})",frozenset({'Unemployment rate bins_10-15%'}),0.5106382978723404
frozenset({'Application order_3'}),frozenset({'Unemployment rate bins_10-15%'}),0.5104166666666666
"frozenset({""Father's occupation_5""})",frozenset({'Target_Graduate'}),0.5102880658436214
frozenset({'Daytime/evening attendance_0'}),"frozenset({""Father's qualification_37""})",0.5098039215686274
frozenset({'Daytime/evening attendance_1'}),frozenset({'Target_Graduate'}),0.5093369418132612
"frozenset({""Father's occupation_6""})",frozenset({'Target_Graduate'}),0.5089285714285714
frozenset({'Course_9238'}),frozenset({'Unemployment rate bins_10-15%'}),0.5089285714285714
frozenset({'Application order_4'}),frozenset({'Application mode_1'}),0.5084033613445378
frozenset({'Marital status_2'}),"frozenset({""Mother's occupation_9""})",0.5083798882681564
"frozenset({""Father's occupation_4""})",frozenset({'Displaced_1'}),0.5082872928176796
frozenset({'Application mode_39'}),frozenset({'Gender_0.0'}),0.5080645161290323
frozenset({'Tuition fees up to date_0'}),frozenset({'Gender_0.0'}),0.5080645161290323
"frozenset({""Mother's qualification_38""})",frozenset({'Unemployment rate bins_10-15%'}),0.5075757575757576
"frozenset({""Mother's occupation_9""})",frozenset({'Unemployment rate bins_10-15%'}),0.5070517125587642
frozenset({'Course_9085'}),frozenset({'Target_Graduate'}),0.5064516129032258
"frozenset({""Father's occupation_2""})",frozenset({'Displaced_1'}),0.5053191489361702
frozenset({'Application mode_44'}),frozenset({'Gender_0.0'}),0.5050505050505051
frozenset({'Course_9991'}),frozenset({'Target_Dropout'}),0.5039370078740157
frozenset({'Target_Dropout'}),frozenset({'Gender_0.0'}),0.5026217228464419
frozenset({'Course_9773'}),frozenset({'Application order_1'}),0.5015974440894568
frozenset({'Course_9147'}),frozenset({'Displaced_0'}),0.5014084507042254
frozenset({'Daytime/evening attendance_0'}),"frozenset({""Mother's qualification_37""})",0.5010893246187363
frozenset({'Nacionality_1.0'}),frozenset({'Target_Graduate'}),0.501007049345418
"frozenset({""Mother's occupation_4""})",frozenset({'Unemployment rate bins_10-15%'}),0.5
frozenset({'Application mode_1'}),frozenset({'Unemployment rate bins_10-15%'}),0.5
